,UF,Nome,Código
861,ES,Ponto Belo,3204252
862,ES,Presidente Kennedy,3204302
863,ES,Rio Bananal,3204351
864,ES,Rio Novo do Sul,3204401
865,ES,Santa Leopoldina,3204500
866,ES,Santa Maria de Jetibá,3204559
867,ES,Santa Teresa,3204609
868,ES,São Domingos do Norte,3204658
869,ES,São Gabriel da Palha,3204708
870,ES,São José do Calçado,3204807
871,ES,São Mateus,3204906
872,ES,São Roque do Canaã,3204955
873,ES,Serra,3205002
874,ES,Sooretama,3205010
875,ES,Vargem Alta,3205036
876,ES,Venda Nova do Imigrante,3205069
877,ES,Viana,3205101
878,ES,Vila Pavão,3205150
879,ES,Vila Valério,3205176
880,ES,Vila Velha,3205200
881,ES,Vitória,3205309
882,GO,Abadia de Goiás,5200050
883,GO,Abadiânia,5200100
884,GO,Acreúna,5200134
885,GO,Adelândia,5200159
886,GO,Água Fria de Goiás,5200175
887,GO,Água Limpa,5200209
888,GO,Águas Lindas de Goiás,5200258
889,GO,Alexânia,5200308
890,GO,Aloândia,5200506
891,GO,Alto Horizonte,5200555
892,GO,Alto Paraíso de Goiás,5200605
893,GO,Alvorada do Norte,5200803
894,GO,Amaralina,5200829
895,GO,Americano do Brasil,5200852
896,GO,Amorinópolis,5200902
897,GO,Anápolis,5201108
898,GO,Anhanguera,5201207
899,GO,Anicuns,5201306
900,GO,Aparecida de Goiânia,5201405
901,GO,Aparecida do Rio Doce,5201454
902,GO,Aporé,5201504
903,GO,Araçu,5201603
904,GO,Aragarças,5201702
905,GO,Aragoiânia,5201801
906,GO,Araguapaz,5202155
907,GO,Arenópolis,5202353
908,GO,Aruanã,5202502
909,GO,Aurilândia,5202601
910,GO,Avelinópolis,5202809
911,GO,Baliza,5203104
912,GO,Barro Alto,5203203
913,GO,Bela Vista de Goiás,5203302
914,GO,Bom Jardim de Goiás,5203401
915,GO,Bom Jesus de Goiás,5203500
916,GO,Bonfinópolis,5203559
917,GO,Bonópolis,5203575
918,GO,Brazabrantes,5203609
919,GO,Britânia,5203807
920,GO,Buriti Alegre,5203906
921,GO,Buriti de Goiás,5203939
922,GO,Buritinópolis,5203962
923,GO,Cabeceiras,5204003
924,GO,Cachoeira Alta,5204102
925,GO,Cachoeira de Goiás,5204201
926,GO,Cachoeira Dourada,5204250
927,GO,Caçu,5204300
928,GO,Caiapônia,5204409
929,GO,Caldas Novas,5204508
930,GO,Caldazinha,5204557
931,GO,Campestre de Goiás,5204607
932,GO,Campinaçu,5204656
933,GO,Campinorte,5204706
934,GO,Campo Alegre de Goiás,5204805
935,GO,Campo Limpo de Goiás,5204854
936,GO,Campos Belos,5204904
937,GO,Campos Verdes,5204953
938,GO,Carmo do Rio Verde,5205000
939,GO,Castelândia,5205059
940,GO,Catalão,5205109
941,GO,Caturaí,5205208
942,GO,Cavalcante,5205307
943,GO,Ceres,5205406
944,GO,Cezarina,5205455
945,GO,Chapadão do Céu,5205471
946,GO,Cidade Ocidental,5205497
947,GO,Cocalzinho de Goiás,5205513
948,GO,Colinas do Sul,5205521
949,GO,Córrego do Ouro,5205703
950,GO,Corumbá de Goiás,5205802
951,GO,Corumbaíba,5205901
952,GO,Cristalina,5206206
953,GO,Cristianópolis,5206305
954,GO,Crixás,5206404
955,GO,Cromínia,5206503
956,GO,Cumari,5206602
957,GO,Damianópolis,5206701
958,GO,Damolândia,5206800
959,GO,Davinópolis,5206909
960,GO,Diorama,5207105
961,GO,Divinópolis de Goiás,5208301
962,GO,Doverlândia,5207253
963,GO,Edealina,5207352
964,GO,Edéia,5207402
965,GO,Estrela do Norte,5207501
966,GO,Faina,5207535
967,GO,Fazenda Nova,5207600
968,GO,Firminópolis,5207808
969,GO,Flores de Goiás,5207907
970,GO,Formosa,5208004
971,GO,Formoso,5208103
972,GO,Gameleira de Goiás,5208152
973,GO,Goianápolis,5208400
974,GO,Goiandira,5208509
975,GO,Goianésia,5208608
976,GO,Goiânia,5208707
977,GO,Goianira,5208806
978,GO,Goiás,5208905
979,GO,Goiatuba,5209101
980,GO,Gouvelândia,5209150
981,GO,Guapó,5209200
982,GO,Guaraíta,5209291
983,GO,Guarani de Goiás,5209408
984,GO,Guarinos,5209457
985,GO,Heitoraí,5209606
986,GO,Hidrolândia,5209705
987,GO,Hidrolina,5209804
988,GO,Iaciara,5209903
989,GO,Inaciolândia,5209937
990,GO,Indiara,5209952
991,GO,Inhumas,5210000
992,GO,Ipameri,5210109
993,GO,Ipiranga de Goiás,5210158
994,GO,Iporá,5210208
995,GO,Israelândia,5210307
996,GO,Itaberaí,5210406
997,GO,Itaguari,5210562
998,GO,Itaguaru,5210604
999,GO,Itajá,5210802
1000,GO,Itapaci,5210901
1001,GO,Itapirapuã,5211008
1002,GO,Itapuranga,5211206
1003,GO,Itarumã,5211305
1004,GO,Itauçu,5211404
1005,GO,Itumbiara,5211503
1006,GO,Ivolândia,5211602
1007,GO,Jandaia,5211701
1008,GO,Jaraguá,5211800
1009,GO,Jataí,5211909
1010,GO,Jaupaci,5212006
1011,GO,Jesúpolis,5212055
1012,GO,Joviânia,5212105
1013,GO,Jussara,5212204
1014,GO,Lagoa Santa,5212253
1015,GO,Leopoldo de Bulhões,5212303
1016,GO,Luziânia,5212501
1017,GO,Mairipotaba,5212600
1018,GO,Mambaí,5212709
1019,GO,Mara Rosa,5212808
1020,GO,Marzagão,5212907
1021,GO,Matrinchã,5212956
1022,GO,Maurilândia,5213004
1023,GO,Mimoso de Goiás,5213053
1024,GO,Minaçu,5213087
1025,GO,Mineiros,5213103
1026,GO,Moiporá,5213400
1027,GO,Monte Alegre de Goiás,5213509
1028,GO,Montes Claros de Goiás,5213707
1029,GO,Montividiu,5213756
1030,GO,Montividiu do Norte,5213772
1031,GO,Morrinhos,5213806
1032,GO,Morro Agudo de Goiás,5213855
1033,GO,Mossâmedes,5213905
1034,GO,Mozarlândia,5214002
1035,GO,Mundo Novo,5214051
1036,GO,Mutunópolis,5214101
1037,GO,Nazário,5214408
1038,GO,Nerópolis,5214507
1039,GO,Niquelândia,5214606
1040,GO,Nova América,5214705
1041,GO,Nova Aurora,5214804
1042,GO,Nova Crixás,5214838
1043,GO,Nova Glória,5214861
1044,GO,Nova Iguaçu de Goiás,5214879
1045,GO,Nova Roma,5214903
1046,GO,Nova Veneza,5215009
1047,GO,Novo Brasil,5215207
1048,GO,Novo Gama,5215231
1049,GO,Novo Planalto,5215256
1050,GO,Orizona,5215306
1051,GO,Ouro Verde de Goiás,5215405
1052,GO,Ouvidor,5215504
1053,GO,Padre Bernardo,5215603
1054,GO,Palestina de Goiás,5215652
1055,GO,Palmeiras de Goiás,5215702
1056,GO,Palmelo,5215801
1057,GO,Palminópolis,5215900
1058,GO,Panamá,5216007
1059,GO,Paranaiguara,5216304
1060,GO,Paraúna,5216403
1061,GO,Perolândia,5216452
1062,GO,Petrolina de Goiás,5216809
1063,GO,Pilar de Goiás,5216908
1064,GO,Piracanjuba,5217104
1065,GO,Piranhas,5217203
1066,GO,Pirenópolis,5217302
1067,GO,Pires do Rio,5217401
1068,GO,Planaltina,5217609
1069,GO,Pontalina,5217708
1070,GO,Porangatu,5218003
1071,GO,Porteirão,5218052
1072,GO,Portelândia,5218102
1073,GO,Posse,5218300
1074,GO,Professor Jamil,5218391
1075,GO,Quirinópolis,5218508
1076,GO,Rialma,5218607
1077,GO,Rianápolis,5218706
1078,GO,Rio Quente,5218789
1079,GO,Rio Verde,5218805
1080,GO,Rubiataba,5218904
1081,GO,Sanclerlândia,5219001
1082,GO,Santa Bárbara de Goiás,5219100
1083,GO,Santa Cruz de Goiás,5219209
1084,GO,Santa Fé de Goiás,5219258
1085,GO,Santa Helena de Goiás,5219308
1086,GO,Santa Isabel,5219357
1087,GO,Santa Rita do Araguaia,5219407
1088,GO,Santa Rita do Novo Destino,5219456
1089,GO,Santa Rosa de Goiás,5219506
1090,GO,Santa Tereza de Goiás,5219605
1091,GO,Santa Terezinha de Goiás,5219704
1092,GO,Santo Antônio da Barra,5219712
1093,GO,Santo Antônio de Goiás,5219738
1094,GO,Santo Antônio do Descoberto,5219753
1095,GO,São Domingos,5219803
1096,GO,São Francisco de Goiás,5219902
1097,GO,São João da Paraúna,5220058
1098,GO,São João d'Aliança,5220009
1099,GO,São Luís de Montes Belos,5220108
1100,GO,São Luíz do Norte,5220157
1101,GO,São Miguel do Araguaia,5220207
1102,GO,São Miguel do Passa Quatro,5220264
1103,GO,São Patrício,5220280
1104,GO,São Simão,5220405
1105,GO,Senador Canedo,5220454
1106,GO,Serranópolis,5220504
1107,GO,Silvânia,5220603
1108,GO,Simolândia,5220686
1109,GO,Sítio d'Abadia,5220702
1110,GO,Taquaral de Goiás,5221007
1111,GO,Teresina de Goiás,5221080
1112,GO,Terezópolis de Goiás,5221197
1113,GO,Três Ranchos,5221304
1114,GO,Trindade,5221403
1115,GO,Trombas,5221452
1116,GO,Turvânia,5221502
1117,GO,Turvelândia,5221551
1118,GO,Uirapuru,5221577
1119,GO,Uruaçu,5221601
1120,GO,Uruana,5221700
1121,GO,Urutaí,5221809
1122,GO,Valparaíso de Goiás,5221858
1123,GO,Varjão,5221908
1124,GO,Vianópolis,5222005
1125,GO,Vicentinópolis,5222054
1126,GO,Vila Boa,5222203
1127,GO,Vila Propício,5222302
1128,MA,Açailândia,2100055
1129,MA,Afonso Cunha,2100105
1130,MA,Água Doce do Maranhão,2100154
1131,MA,Alcântara,2100204
1132,MA,Aldeias Altas,2100303
1133,MA,Altamira do Maranhão,2100402
1134,MA,Alto Alegre do Maranhão,2100436
1135,MA,Alto Alegre do Pindaré,2100477
1136,MA,Alto Parnaíba,2100501
1137,MA,Amapá do Maranhão,2100550
1138,MA,Amarante do Maranhão,2100600
1139,MA,Anajatuba,2100709
1140,MA,Anapurus,2100808
1141,MA,Apicum-Açu,2100832
1142,MA,Araguanã,2100873
1143,MA,Araioses,2100907
1144,MA,Arame,2100956
1145,MA,Arari,2101004
1146,MA,Axixá,2101103
1147,MA,Bacabal,2101202
1148,MA,Bacabeira,2101251
1149,MA,Bacuri,2101301
1150,MA,Bacurituba,2101350
1151,MA,Balsas,2101400
1152,MA,Barão de Grajaú,2101509
1153,MA,Barra do Corda,2101608
1154,MA,Barreirinhas,2101707
1155,MA,Bela Vista do Maranhão,2101772
1156,MA,Belágua,2101731
1157,MA,Benedito Leite,2101806
1158,MA,Bequimão,2101905
1159,MA,Bernardo do Mearim,2101939
1160,MA,Boa Vista do Gurupi,2101970
1161,MA,Bom Jardim,2102002
1162,MA,Bom Jesus das Selvas,2102036
1163,MA,Bom Lugar,2102077
1164,MA,Brejo,2102101
1165,MA,Brejo de Areia,2102150
1166,MA,Buriti,2102200
1167,MA,Buriti Bravo,2102309
1168,MA,Buriticupu,2102325
1169,MA,Buritirana,2102358
1170,MA,Cachoeira Grande,2102374
1171,MA,Cajapió,2102408
1172,MA,Cajari,2102507
1173,MA,Campestre do Maranhão,2102556
1174,MA,Cândido Mendes,2102606
1175,MA,Cantanhede,2102705
1176,MA,Capinzal do Norte,2102754
1177,MA,Carolina,2102804
1178,MA,Carutapera,2102903
1179,MA,Caxias,2103000
1180,MA,Cedral,2103109
1181,MA,Central do Maranhão,2103125
1182,MA,Centro do Guilherme,2103158
1183,MA,Centro Novo do Maranhão,2103174
1184,MA,Chapadinha,2103208
1185,MA,Cidelândia,2103257
1186,MA,Codó,2103307
1187,MA,Coelho Neto,2103406
1188,MA,Colinas,2103505
1189,MA,Conceição do Lago-Açu,2103554
1190,MA,Coroatá,2103604
1191,MA,Cururupu,2103703
1192,MA,Davinópolis,2103752
1193,MA,Dom Pedro,2103802
1194,MA,Duque Bacelar,2103901
1195,MA,Esperantinópolis,2104008
1196,MA,Estreito,2104057
1197,MA,Feira Nova do Maranhão,2104073
1198,MA,Fernando Falcão,2104081
1199,MA,Formosa da Serra Negra,2104099
1200,MA,Fortaleza dos Nogueiras,2104107
1201,MA,Fortuna,2104206
1202,MA,Godofredo Viana,2104305
1203,MA,Gonçalves Dias,2104404
1204,MA,Governador Archer,2104503
1205,MA,Governador Edison Lobão,2104552
1206,MA,Governador Eugênio Barros,2104602
1207,MA,Governador Luiz Rocha,2104628
1208,MA,Governador Newton Bello,2104651
1209,MA,Governador Nunes Freire,2104677
1210,MA,Graça Aranha,2104701
1211,MA,Grajaú,2104800
1212,MA,Guimarães,2104909
1213,MA,Humberto de Campos,2105005
1214,MA,Icatu,2105104
1215,MA,Igarapé do Meio,2105153
1216,MA,Igarapé Grande,2105203
1217,MA,Imperatriz,2105302
1218,MA,Itaipava do Grajaú,2105351
1219,MA,Itapecuru Mirim,2105401
1220,MA,Itinga do Maranhão,2105427
1221,MA,Jatobá,2105450
1222,MA,Jenipapo dos Vieiras,2105476
1223,MA,João Lisboa,2105500
1224,MA,Joselândia,2105609
1225,MA,Junco do Maranhão,2105658
1226,MA,Lago da Pedra,2105708
1227,MA,Lago do Junco,2105807
1228,MA,Lago dos Rodrigues,2105948
1229,MA,Lago Verde,2105906
1230,MA,Lagoa do Mato,2105922
1231,MA,Lagoa Grande do Maranhão,2105963
1232,MA,Lajeado Novo,2105989
1233,MA,Lima Campos,2106003
1234,MA,Loreto,2106102
1235,MA,Luís Domingues,2106201
1236,MA,Magalhães de Almeida,2106300
1237,MA,Maracaçumé,2106326
1238,MA,Marajá do Sena,2106359
1239,MA,Maranhãozinho,2106375
1240,MA,Mata Roma,2106409
1241,MA,Matinha,2106508
1242,MA,Matões,2106607
1243,MA,Matões do Norte,2106631
1244,MA,Milagres do Maranhão,2106672
1245,MA,Mirador,2106706
1246,MA,Miranda do Norte,2106755
1247,MA,Mirinzal,2106805
1248,MA,Monção,2106904
1249,MA,Montes Altos,2107001
1250,MA,Morros,2107100
1251,MA,Nina Rodrigues,2107209
1252,MA,Nova Colinas,2107258
1253,MA,Nova Iorque,2107308
1254,MA,Nova Olinda do Maranhão,2107357
1255,MA,Olho d'Água das Cunhãs,2107407
1256,MA,Olinda Nova do Maranhão,2107456
1257,MA,Paço do Lumiar,2107506
1258,MA,Palmeirândia,2107605
1259,MA,Paraibano,2107704
1260,MA,Parnarama,2107803
1261,MA,Passagem Franca,2107902
1262,MA,Pastos Bons,2108009
1263,MA,Paulino Neves,2108058
1264,MA,Paulo Ramos,2108108
1265,MA,Pedreiras,2108207
1266,MA,Pedro do Rosário,2108256
1267,MA,Penalva,2108306
1268,MA,Peri Mirim,2108405
1269,MA,Peritoró,2108454
1270,MA,Pindaré-Mirim,2108504
1271,MA,Pinheiro,2108603
1272,MA,Pio XII,2108702
1273,MA,Pirapemas,2108801
1274,MA,Poção de Pedras,2108900
1275,MA,Porto Franco,2109007
1276,MA,Porto Rico do Maranhão,2109056
1277,MA,Presidente Dutra,2109106
1278,MA,Presidente Juscelino,2109205
1279,MA,Presidente Médici,2109239
1280,MA,Presidente Sarney,2109270
1281,MA,Presidente Vargas,2109304
1282,MA,Primeira Cruz,2109403
1283,MA,Raposa,2109452
1284,MA,Riachão,2109502
1285,MA,Ribamar Fiquene,2109551
1286,MA,Rosário,2109601
1287,MA,Sambaíba,2109700
1288,MA,Santa Filomena do Maranhão,2109759
1289,MA,Santa Helena,2109809
1290,MA,Santa Inês,2109908
1291,MA,Santa Luzia,2110005
1292,MA,Santa Luzia do Paruá,2110039
1293,MA,Santa Quitéria do Maranhão,2110104
1294,MA,Santa Rita,2110203
1295,MA,Santana do Maranhão,2110237
1296,MA,Santo Amaro do Maranhão,2110278
1297,MA,Santo Antônio dos Lopes,2110302
1298,MA,São Benedito do Rio Preto,2110401
1299,MA,São Bento,2110500
1300,MA,São Bernardo,2110609
1301,MA,São Domingos do Azeitão,2110658
1302,MA,São Domingos do Maranhão,2110708
1303,MA,São Félix de Balsas,2110807
1304,MA,São Francisco do Brejão,2110856
1305,MA,São Francisco do Maranhão,2110906
1306,MA,São João Batista,2111003
1307,MA,São João do Carú,2111029
1308,MA,São João do Paraíso,2111052
1309,MA,São João do Soter,2111078
1310,MA,São João dos Patos,2111102
1311,MA,São José de Ribamar,2111201
1312,MA,São José dos Basílios,2111250
1313,MA,São Luís,2111300
1314,MA,São Luís Gonzaga do Maranhão,2111409
1315,MA,São Mateus do Maranhão,2111508
1316,MA,São Pedro da Água Branca,2111532
1317,MA,São Pedro dos Crentes,2111573
1318,MA,São Raimundo das Mangabeiras,2111607
1319,MA,São Raimundo do Doca Bezerra,2111631
1320,MA,São Roberto,2111672
1321,MA,São Vicente Ferrer,2111706
1322,MA,Satubinha,2111722
1323,MA,Senador Alexandre Costa,2111748
1324,MA,Senador La Rocque,2111763
1325,MA,Serrano do Maranhão,2111789
1326,MA,Sítio Novo,2111805
1327,MA,Sucupira do Norte,2111904
1328,MA,Sucupira do Riachão,2111953
1329,MA,Tasso Fragoso,2112001
1330,MA,Timbiras,2112100
1331,MA,Timon,2112209
1332,MA,Trizidela do Vale,2112233
1333,MA,Tufilândia,2112274
1334,MA,Tuntum,2112308
1335,MA,Turiaçu,2112407
1336,MA,Turilândia,2112456
1337,MA,Tutóia,2112506
1338,MA,Urbano Santos,2112605
1339,MA,Vargem Grande,2112704
1340,MA,Viana,2112803
1341,MA,Vila Nova dos Martírios,2112852
1342,MA,Vitória do Mearim,2112902
1343,MA,Vitorino Freire,2113009
1344,MA,Zé Doca,2114007
1345,MG,Abadia dos Dourados,3100104
1346,MG,Abaeté,3100203
1347,MG,Abre Campo,3100302
1348,MG,Acaiaca,3100401
1349,MG,Açucena,3100500
1350,MG,Água Boa,3100609
1351,MG,Água Comprida,3100708
1352,MG,Aguanil,3100807
1353,MG,Águas Formosas,3100906
1354,MG,Águas Vermelhas,3101003
1355,MG,Aimorés,3101102
1356,MG,Aiuruoca,3101201
1357,MG,Alagoa,3101300
1358,MG,Albertina,3101409
1359,MG,Além Paraíba,3101508
1360,MG,Alfenas,3101607
1361,MG,Alfredo Vasconcelos,3101631
1362,MG,Almenara,3101706
1363,MG,Alpercata,3101805
1364,MG,Alpinópolis,3101904
1365,MG,Alterosa,3102001
1366,MG,Alto Caparaó,3102050
1367,MG,Alto Jequitibá,3153509
1368,MG,Alto Rio Doce,3102100
1369,MG,Alvarenga,3102209
1370,MG,Alvinópolis,3102308
1371,MG,Alvorada de Minas,3102407
1372,MG,Amparo do Serra,3102506
1373,MG,Andradas,3102605
1374,MG,Andrelândia,3102803
1375,MG,Angelândia,3102852
1376,MG,Antônio Carlos,3102902
1377,MG,Antônio Dias,3103009
1378,MG,Antônio Prado de Minas,3103108
1379,MG,Araçaí,3103207
1380,MG,Aracitaba,3103306
1381,MG,Araçuaí,3103405
1382,MG,Araguari,3103504
1383,MG,Arantina,3103603
1384,MG,Araponga,3103702
1385,MG,Araporã,3103751
1386,MG,Arapuá,3103801
1387,MG,Araújos,3103900
1388,MG,Araxá,3104007
1389,MG,Arceburgo,3104106
1390,MG,Arcos,3104205
1391,MG,Areado,3104304
1392,MG,Argirita,3104403
1393,MG,Aricanduva,3104452
1394,MG,Arinos,3104502
1395,MG,Astolfo Dutra,3104601
1396,MG,Ataléia,3104700
1397,MG,Augusto de Lima,3104809
1398,MG,Baependi,3104908
1399,MG,Baldim,3105004
1400,MG,Bambuí,3105103
1401,MG,Bandeira,3105202
1402,MG,Bandeira do Sul,3105301
1403,MG,Barão de Cocais,3105400
1404,MG,Barão de Monte Alto,3105509
1405,MG,Barbacena,3105608
1406,MG,Barra Longa,3105707
1407,MG,Barroso,3105905
1408,MG,Bela Vista de Minas,3106002
1409,MG,Belmiro Braga,3106101
1410,MG,Belo Horizonte,3106200
1411,MG,Belo Oriente,3106309
1412,MG,Belo Vale,3106408
1413,MG,Berilo,3106507
1414,MG,Berizal,3106655
1415,MG,Bertópolis,3106606
1416,MG,Betim,3106705
1417,MG,Bias Fortes,3106804
1418,MG,Bicas,3106903
1419,MG,Biquinhas,3107000
1420,MG,Boa Esperança,3107109
1421,MG,Bocaina de Minas,3107208
1422,MG,Bocaiúva,3107307
1423,MG,Bom Despacho,3107406
1424,MG,Bom Jardim de Minas,3107505
1425,MG,Bom Jesus da Penha,3107604
1426,MG,Bom Jesus do Amparo,3107703
1427,MG,Bom Jesus do Galho,3107802
1428,MG,Bom Repouso,3107901
1429,MG,Bom Sucesso,3108008
1430,MG,Bonfim,3108107
1431,MG,Bonfinópolis de Minas,3108206
1432,MG,Bonito de Minas,3108255
1433,MG,Borda da Mata,3108305
1434,MG,Botelhos,3108404
1435,MG,Botumirim,3108503
1436,MG,Brás Pires,3108701
1437,MG,Brasilândia de Minas,3108552
1438,MG,Brasília de Minas,3108602
1439,MG,Braúnas,3108800
1440,MG,Brazópolis,3108909
1441,MG,Brumadinho,3109006
1442,MG,Bueno Brandão,3109105
1443,MG,Buenópolis,3109204
1444,MG,Bugre,3109253
1445,MG,Buritis,3109303
1446,MG,Buritizeiro,3109402
1447,MG,Cabeceira Grande,3109451
1448,MG,Cabo Verde,3109501
1449,MG,Cachoeira da Prata,3109600
1450,MG,Cachoeira de Minas,3109709
1451,MG,Cachoeira de Pajeú,3102704
1452,MG,Cachoeira Dourada,3109808
1453,MG,Caetanópolis,3109907
1454,MG,Caeté,3110004
1455,MG,Caiana,3110103
1456,MG,Cajuri,3110202
1457,MG,Caldas,3110301
1458,MG,Camacho,3110400
1459,MG,Camanducaia,3110509
1460,MG,Cambuí,3110608
1461,MG,Cambuquira,3110707
1462,MG,Campanário,3110806
1463,MG,Campanha,3110905
1464,MG,Campestre,3111002
1465,MG,Campina Verde,3111101
1466,MG,Campo Azul,3111150
1467,MG,Campo Belo,3111200
1468,MG,Campo do Meio,3111309
1469,MG,Campo Florido,3111408
1470,MG,Campos Altos,3111507
1471,MG,Campos Gerais,3111606
1472,MG,Cana Verde,3111903
1473,MG,Canaã,3111705
1474,MG,Canápolis,3111804
1475,MG,Candeias,3112000
1476,MG,Cantagalo,3112059
1477,MG,Caparaó,3112109
1478,MG,Capela Nova,3112208
1479,MG,Capelinha,3112307
1480,MG,Capetinga,3112406
1481,MG,Capim Branco,3112505
1482,MG,Capinópolis,3112604
1483,MG,Capitão Andrade,3112653
1484,MG,Capitão Enéas,3112703
1485,MG,Capitólio,3112802
1486,MG,Caputira,3112901
1487,MG,Caraí,3113008
1488,MG,Caranaíba,3113107
1489,MG,Carandaí,3113206
1490,MG,Carangola,3113305
1491,MG,Caratinga,3113404
1492,MG,Carbonita,3113503
1493,MG,Careaçu,3113602
1494,MG,Carlos Chagas,3113701
1495,MG,Carmésia,3113800
1496,MG,Carmo da Cachoeira,3113909
1497,MG,Carmo da Mata,3114006
1498,MG,Carmo de Minas,3114105
1499,MG,Carmo do Cajuru,3114204
1500,MG,Carmo do Paranaíba,3114303
1501,MG,Carmo do Rio Claro,3114402
1502,MG,Carmópolis de Minas,3114501
1503,MG,Carneirinho,3114550
1504,MG,Carrancas,3114600
1505,MG,Carvalhópolis,3114709
1506,MG,Carvalhos,3114808
1507,MG,Casa Grande,3114907
1508,MG,Cascalho Rico,3115003
1509,MG,Cássia,3115102
1510,MG,Cataguases,3115300
1511,MG,Catas Altas,3115359
1512,MG,Catas Altas da Noruega,3115409
1513,MG,Catuji,3115458
1514,MG,Catuti,3115474
1515,MG,Caxambu,3115508
1516,MG,Cedro do Abaeté,3115607
1517,MG,Central de Minas,3115706
1518,MG,Centralina,3115805
1519,MG,Chácara,3115904
1520,MG,Chalé,3116001
1521,MG,Chapada do Norte,3116100
1522,MG,Chapada Gaúcha,3116159
1523,MG,Chiador,3116209
1524,MG,Cipotânea,3116308
1525,MG,Claraval,3116407
1526,MG,Claro dos Poções,3116506
1527,MG,Cláudio,3116605
1528,MG,Coimbra,3116704
1529,MG,Coluna,3116803
1530,MG,Comendador Gomes,3116902
1531,MG,Comercinho,3117009
1532,MG,Conceição da Aparecida,3117108
1533,MG,Conceição da Barra de Minas,3115201
1534,MG,Conceição das Alagoas,3117306
1535,MG,Conceição das Pedras,3117207
1536,MG,Conceição de Ipanema,3117405
1537,MG,Conceição do Mato Dentro,3117504
1538,MG,Conceição do Pará,3117603
1539,MG,Conceição do Rio Verde,3117702
1540,MG,Conceição dos Ouros,3117801
1541,MG,Cônego Marinho,3117836
1542,MG,Confins,3117876
1543,MG,Congonhal,3117900
1544,MG,Congonhas,3118007
1545,MG,Congonhas do Norte,3118106
1546,MG,Conquista,3118205
1547,MG,Conselheiro Lafaiete,3118304
1548,MG,Conselheiro Pena,3118403
1549,MG,Consolação,3118502
1550,MG,Contagem,3118601
1551,MG,Coqueiral,3118700
1552,MG,Coração de Jesus,3118809
1553,MG,Cordisburgo,3118908
1554,MG,Cordislândia,3119005
1555,MG,Corinto,3119104
1556,MG,Coroaci,3119203
1557,MG,Coromandel,3119302
1558,MG,Coronel Fabriciano,3119401
1559,MG,Coronel Murta,3119500
1560,MG,Coronel Pacheco,3119609
1561,MG,Coronel Xavier Chaves,3119708
1562,MG,Córrego Danta,3119807
1563,MG,Córrego do Bom Jesus,3119906
1564,MG,Córrego Fundo,3119955
1565,MG,Córrego Novo,3120003
1566,MG,Couto de Magalhães de Minas,3120102
1567,MG,Crisólita,3120151
1568,MG,Cristais,3120201
1569,MG,Cristália,3120300
1570,MG,Cristiano Otoni,3120409
1571,MG,Cristina,3120508
1572,MG,Crucilândia,3120607
1573,MG,Cruzeiro da Fortaleza,3120706
1574,MG,Cruzília,3120805
1575,MG,Cuparaque,3120839
1576,MG,Curral de Dentro,3120870
1577,MG,Curvelo,3120904
1578,MG,Datas,3121001
1579,MG,Delfim Moreira,3121100
1580,MG,Delfinópolis,3121209
1581,MG,Delta,3121258
1582,MG,Descoberto,3121308
1583,MG,Desterro de Entre Rios,3121407
1584,MG,Desterro do Melo,3121506
1585,MG,Diamantina,3121605
1586,MG,Diogo de Vasconcelos,3121704
1587,MG,Dionísio,3121803
1588,MG,Divinésia,3121902
1589,MG,Divino,3122009
1590,MG,Divino das Laranjeiras,3122108
1591,MG,Divinolândia de Minas,3122207
1592,MG,Divinópolis,3122306
1593,MG,Divisa Alegre,3122355
1594,MG,Divisa Nova,3122405
1595,MG,Divisópolis,3122454
1596,MG,Dom Bosco,3122470
1597,MG,Dom Cavati,3122504
1598,MG,Dom Joaquim,3122603
1599,MG,Dom Silvério,3122702
1600,MG,Dom Viçoso,3122801
1601,MG,Dona Eusébia,3122900
1602,MG,Dores de Campos,3123007
1603,MG,Dores de Guanhães,3123106
1604,MG,Dores do Indaiá,3123205
1605,MG,Dores do Turvo,3123304
1606,MG,Doresópolis,3123403
1607,MG,Douradoquara,3123502
1608,MG,Durandé,3123528
1609,MG,Elói Mendes,3123601
1610,MG,Engenheiro Caldas,3123700
1611,MG,Engenheiro Navarro,3123809
1612,MG,Entre Folhas,3123858
1613,MG,Entre Rios de Minas,3123908
1614,MG,Ervália,3124005
1615,MG,Esmeraldas,3124104
1616,MG,Espera Feliz,3124203
1617,MG,Espinosa,3124302
1618,MG,Espírito Santo do Dourado,3124401
1619,MG,Estiva,3124500
1620,MG,Estrela Dalva,3124609
1621,MG,Estrela do Indaiá,3124708
1622,MG,Estrela do Sul,3124807
1623,MG,Eugenópolis,3124906
1624,MG,Ewbank da Câmara,3125002
1625,MG,Extrema,3125101
1626,MG,Fama,3125200
1627,MG,Faria Lemos,3125309
1628,MG,Felício dos Santos,3125408
1629,MG,Felisburgo,3125606
1630,MG,Felixlândia,3125705
1631,MG,Fernandes Tourinho,3125804
1632,MG,Ferros,3125903
1633,MG,Fervedouro,3125952
1634,MG,Florestal,3126000
1635,MG,Formiga,3126109
1636,MG,Formoso,3126208
1637,MG,Fortaleza de Minas,3126307
1638,MG,Fortuna de Minas,3126406
1639,MG,Francisco Badaró,3126505
1640,MG,Francisco Dumont,3126604
1641,MG,Francisco Sá,3126703
1642,MG,Franciscópolis,3126752
